Dt_W,"d2, avg","d2, std"
0.136460576050485,0.0,0.0
51.34248303360375,101.21893202656447,120.39109744581074
102.54850549115702,164.70300791214925,112.18160546476436
153.75452794871032,209.45898531884262,87.48126591321956
204.96055040626356,223.322434425354,75.32335792794
256.16657286381684,242.87455910130552,64.2158234615202
307.3725953213701,257.3967900377639,56.35920614559193
358.57861777892333,275.9489987281061,42.49114827243923
409.7846402364766,286.5449273482613,31.012394330886725
460.9906626940299,293.1393330332997,31.97041937665398
512.1966851515832,298.61537085639105,33.265245958868775
563.4027076091364,306.98170008284325,32.57235894105792
614.6087300666898,314.0457161990079,31.47931606024599
665.814752524243,320.456077312601,28.858960104875074
717.0207749817962,326.1427083569904,26.963586761993838
768.2267974393495,331.2344026453355,25.944832747283876
819.4328198969027,335.77253868466335,26.440228954139265
870.6388423544561,340.2383713320077,26.070015992325565
921.8448648120093,344.3120854075362,25.758323963050824
973.0508872695626,348.42017204378857,24.99779264604148
1024.256909727116,352.0992492675781,24.785699409519474
1075.4629321846692,355.44180838669405,24.608691935394532
1126.6689546422224,358.72238080929486,24.208343849864843
1177.8749770997756,362.3551354346337,23.410009162782565
1229.080999557329,365.75073764198703,22.39822271520204
1280.2870220148823,368.79918579101565,22.271689304299827
1331.4930444724355,371.66398084485854,22.186284145074953
1382.6990669299887,374.4228306600492,22.12406212898023
1433.905089387542,377.3349355061849,21.47244669493522
1485.1111118450954,380.16873383857836,20.87836855139208
1536.3171343026486,382.9868879045759,20.1256379911646
1587.5231567602018,385.6298761782439,19.531711716204615
1638.729179217755,388.3930340935202,18.822535841937068
1689.9352016753085,390.9030579524254,18.14126668938222
1741.1412241328617,393.2675351229581,17.50474564942615
1792.347246590415,395.44784874549276,17.23129937114364
1843.5532690479681,397.61355352401733,16.706335640142928
1894.7592915055216,399.8066973005022,16.448023577348067
1945.9653139630748,401.9538111532888,15.96387964011417
1997.171336420628,404.1640985207479,15.685760193252172
2048.3773588781814,406.33365325927736,15.379060419147399
2099.5833813357344,408.1933195469743,14.991309476559223
2150.789403793288,410.01391969878097,14.61836226067132
2201.995426250841,411.7658482601768,14.386614605349655
2253.2014487083943,413.4075715201242,14.132095670337746
2304.4074711659478,415.0149569424716,13.848364874980353
2355.6134936235007,416.6464493362992,13.443672309466072
2406.819516081054,418.2131174915242,13.19944664052146
2458.0255385386076,419.86795513446515,12.854653160882409
2509.2315609961606,421.6598612467448,12.250112703808508
2560.437583453714,423.2535272216797,12.12381218515478
2611.643605911267,424.8987358248964,12.116279569268844
2662.8496283688205,426.29581387837726,11.94497711744307
2714.055650826374,427.6887719986287,11.908399722640926
2765.261673283927,429.1707504935886,11.838602334858297
2816.4676957414804,430.7000542534722,11.652038517541525
2867.6737181990334,432.0569645274769,11.409051743588636
2918.879740656587,433.37191630518714,11.282289855637977
2970.0857631141403,434.59349641345796,10.936273934114585
3021.2917855716933,435.65486628834793,10.660027438710847
3072.4978080292467,436.64548721313474,10.664824827283816
3123.7038304868,437.69478509364984,10.53484356004012
3174.909852944353,438.7821044921875,10.25943843680371
3226.1158754019066,439.9392724939295,10.012555234154902
3277.3218978594596,440.93528832329645,9.794295156642972
3328.527920317013,441.8412667410714,9.648773717301014
3379.7339427745665,442.9210447423598,9.446609775646806
3430.9399652321194,444.0119693640507,9.065539796825167
3482.145987689673,444.9892177581787,8.636920709803913
3533.352010147226,445.91170969317034,8.428825913370884
3584.5580326047793,447.0247833251953,8.30642015997903
3635.764055062333,448.0585779650458,8.061255309291115
3686.9700775198858,449.2930679321289,7.460224495599817
3738.176099977439,450.5480651855469,6.7878288065368135
3789.3821224349927,451.83013798640326,6.376220965657012
3840.5881448925456,453.2769348144531,6.079357152506546
3891.794167350099,454.47227732340497,6.468808244033222
3943.000189807652,455.7441061268682,6.523241259354515
3994.2062122652055,457.0132099498402,6.5265039082812555
4045.412234722759,458.50468372163317,6.16628858402246
4096.618257180313,459.97605285644534,5.201650927095991
4147.824279637865,461.20695897152547,4.6254262223344105
4199.030302095419,462.6207784016927,3.6515579689724187
4250.236324552972,463.9835941090303,2.414994500744165
4301.442347010526,464.7711238861084,2.567683229771358
4352.648369468079,465.7094380696615,2.0249500409433066
4403.854391925632,466.7060241699219,2.9670372752498904
4455.060414383185,467.9273212139423,3.7498432275400786
4506.266436840739,469.54080454508465,3.994012969309122
4557.472459298292,471.19594782049006,4.261752198277292
4608.6784817558455,472.8353576660156,4.3954226520969835
4659.884504213398,474.9770812988281,3.6138291205633877
4711.0905266709515,476.8436813354492,2.989429881610327
4762.296549128505,477.86427525111606,3.493587494660141
4813.502571586058,478.56012471516925,3.0459206778650416
4864.708594043612,479.53431396484376,1.8847201077593176
4915.914616501165,479.754150390625,2.049041748046875
4967.120638958718,479.6490071614583,1.6796303921116644
5018.326661416271,479.438720703125,0.0
5069.532683873825,479.438720703125,0.0
